"YEAR","QUARTER","Country","Price-to-income","Time","Price-to-rent","Paper","Indicator","Start","End","Bubble","Bubble_Paper"
1983,"Q2","United Kingdom",55.0409394115698,1983-04-01,57.6823877054624,"Bago et al. (2021)","Price to Rent",2016-07-01,NA,"No",NA
1983,"Q2","United Kingdom",55.0409394115698,1983-04-01,57.6823877054624,"Engsted et al. (2014)","Price to Rent",2001-04-01,2004-10-01,"No",NA
1983,"Q2","United Kingdom",55.0409394115698,1983-04-01,57.6823877054624,"Gomez-Gonzalez et al. (2018)","Price to Rent",1988-01-01,1989-04-01,"No",NA
1983,"Q2","United Kingdom",55.0409394115698,1983-04-01,57.6823877054624,"Gomez-Gonzalez et al. (2018)","Price to Rent",1999-04-01,2000-07-01,"No",NA
1983,"Q2","United Kingdom",55.0409394115698,1983-04-01,57.6823877054624,"Pavlidis et al. (2016)","Price to Income",2002-04-01,2008-04-01,"No",NA
1983,"Q2","United States",92.7994518824923,1983-04-01,90.8017157057964,"Engsted et al. (2014)","Price to Rent",1999-07-01,1999-10-01,"No",NA
1983,"Q2","United States",92.7994518824923,1983-04-01,90.8017157057964,"Engsted et al. (2014)","Price to Rent",2000-04-01,2006-07-01,"No",NA
1983,"Q2","United States",92.7994518824923,1983-04-01,90.8017157057964,"Gomez-Gonzalez et al. (2018)","Price to Rent",1981-01-01,1982-10-01,"No",NA
1983,"Q2","United States",92.7994518824923,1983-04-01,90.8017157057964,"Gomez-Gonzalez et al. (2018)","Price to Rent",1998-04-01,2007-01-01,"No",NA
1983,"Q2","United States",92.7994518824923,1983-04-01,90.8017157057964,"Pavlidis et al. (2016)","Price to Income",2003-10-01,2007-01-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Bago et al. (2021)","Price to Rent",1980-04-01,1981-01-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Bago et al. (2021)","Price to Rent",1990-01-01,1990-10-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Bago et al. (2021)","Price to Rent",1994-07-01,1997-07-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Bago et al. (2021)","Price to Rent",2001-04-01,2009-01-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Bago et al. (2021)","Price to Rent",2010-07-01,2012-04-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Bago et al. (2021)","Price to Rent",2019-10-01,2020-04-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Engsted et al. (2014)","Price to Rent",2003-01-01,2006-07-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Gomez-Gonzalez et al. (2018)","Price to Rent",1986-07-01,1988-07-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Gomez-Gonzalez et al. (2018)","Price to Rent",1998-10-01,2001-10-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Gomez-Gonzalez et al. (2018)","Price to Rent",2003-01-01,2006-04-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Gomez-Gonzalez et al. (2018)","Price to Rent",2008-01-01,2009-07-01,"No",NA
1983,"Q3","France",66.8633289026173,1983-07-01,70.0612578050782,"Pavlidis et al. (2016)","Price to Income",2003-01-01,2006-07-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Bago et al. (2021)","Price to Rent",1980-07-01,1981-07-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Bago et al. (2021)","Price to Rent",1985-01-01,1986-01-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Bago et al. (2021)","Price to Rent",1986-10-01,1987-04-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Bago et al. (2021)","Price to Rent",1996-10-01,2000-04-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Bago et al. (2021)","Price to Rent",2001-10-01,2003-01-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Bago et al. (2021)","Price to Rent",2004-04-01,2004-10-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Bago et al. (2021)","Price to Rent",2015-10-01,2020-04-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Gomez-Gonzalez et al. (2018)","Price to Rent",1989-07-01,1990-10-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Gomez-Gonzalez et al. (2018)","Price to Rent",2006-07-01,NA,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Gomez-Gonzalez et al. (2018)","Price to Rent",2009-07-01,2015-04-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Pavlidis et al. (2016)","Price to Income",1989-10-01,1991-07-01,"No",NA
1983,"Q3","Germany",171.877740365559,1983-07-01,144.862765517231,"Pavlidis et al. (2016)","Price to Income",2001-01-01,2012-10-01,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Bago et al. (2021)","Price to Rent",1977-10-01,1978-10-01,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Bago et al. (2021)","Price to Rent",1986-10-01,1992-01-01,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Bago et al. (2021)","Price to Rent",2002-01-01,2008-07-01,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Bago et al. (2021)","Price to Rent",2011-10-01,NA,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Bago et al. (2021)","Price to Rent",2018-10-01,2020-04-01,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Engsted et al. (2014)","Price to Rent",2002-04-01,2006-04-01,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Gomez-Gonzalez et al. (2018)","Price to Rent",1986-07-01,1988-01-01,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Gomez-Gonzalez et al. (2018)","Price to Rent",1991-10-01,1993-10-01,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Gomez-Gonzalez et al. (2018)","Price to Rent",2000-10-01,2009-07-01,"No",NA
1983,"Q3","Spain",67.0668942791823,1983-07-01,47.3480728372737,"Pavlidis et al. (2016)","Price to Income",2002-01-01,2005-04-01,"No",NA
1983,"Q3","United Kingdom",56.9055738120125,1983-07-01,57.0587406149224,"Bago et al. (2021)","Price to Rent",1988-04-01,1989-07-01,"No",NA
1983,"Q3","United Kingdom",56.9055738120125,1983-07-01,57.0587406149224,"Bago et al. (2021)","Price to Rent",1999-07-01,2008-04-01,"No",NA
1983,"Q3","United Kingdom",56.9055738120125,1983-07-01,57.0587406149224,"Bago et al. (2021)","Price to Rent",2016-07-01,NA,"No",NA
1983,"Q3","United Kingdom",56.9055738120125,1983-07-01,57.0587406149224,"Engsted et al. (2014)","Price to Rent",2001-04-01,2004-10-01,"No",NA
1983,"Q3","United Kingdom",56.9055738120125,1983-07-01,57.0587406149224,"Gomez-Gonzalez et al. (2018)","Price to Rent",1988-01-01,1989-04-01,"No",NA
1983,"Q3","United Kingdom",56.9055738120125,1983-07-01,57.0587406149224,"Gomez-Gonzalez et al. (2018)","Price to Rent",1999-04-01,2000-07-01,"No",NA
1983,"Q3","United Kingdom",56.9055738120125,1983-07-01,57.0587406149224,"Pavlidis et al. (2016)","Price to Income",2002-04-01,2008-04-01,"No",NA
1983,"Q3","United States",91.3210812843082,1983-07-01,90.7144022400198,"Engsted et al. (2014)","Price to Rent",1999-07-01,1999-10-01,"No",NA
1983,"Q3","United States",91.3210812843082,1983-07-01,90.7144022400198,"Engsted et al. (2014)","Price to Rent",2000-04-01,2006-07-01,"No",NA
1983,"Q3","United States",91.3210812843082,1983-07-01,90.7144022400198,"Gomez-Gonzalez et al. (2018)","Price to Rent",1981-01-01,1982-10-01,"No",NA
1983,"Q3","United States",91.3210812843082,1983-07-01,90.7144022400198,"Gomez-Gonzalez et al. (2018)","Price to Rent",1998-04-01,2007-01-01,"No",NA
1983,"Q3","United States",91.3210812843082,1983-07-01,90.7144022400198,"Pavlidis et al. (2016)","Price to Income",2003-10-01,2007-01-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Bago et al. (2021)","Price to Rent",1980-04-01,1981-01-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Bago et al. (2021)","Price to Rent",1990-01-01,1990-10-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Bago et al. (2021)","Price to Rent",1994-07-01,1997-07-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Bago et al. (2021)","Price to Rent",2001-04-01,2009-01-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Bago et al. (2021)","Price to Rent",2010-07-01,2012-04-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Bago et al. (2021)","Price to Rent",2019-10-01,2020-04-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Engsted et al. (2014)","Price to Rent",2003-01-01,2006-07-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Gomez-Gonzalez et al. (2018)","Price to Rent",1986-07-01,1988-07-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Gomez-Gonzalez et al. (2018)","Price to Rent",1998-10-01,2001-10-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Gomez-Gonzalez et al. (2018)","Price to Rent",2003-01-01,2006-04-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Gomez-Gonzalez et al. (2018)","Price to Rent",2008-01-01,2009-07-01,"No",NA
1983,"Q4","France",66.5474813416889,1983-10-01,68.6642071621836,"Pavlidis et al. (2016)","Price to Income",2003-01-01,2006-07-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Bago et al. (2021)","Price to Rent",1980-07-01,1981-07-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Bago et al. (2021)","Price to Rent",1985-01-01,1986-01-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Bago et al. (2021)","Price to Rent",1986-10-01,1987-04-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Bago et al. (2021)","Price to Rent",1996-10-01,2000-04-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Bago et al. (2021)","Price to Rent",2001-10-01,2003-01-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Bago et al. (2021)","Price to Rent",2004-04-01,2004-10-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Bago et al. (2021)","Price to Rent",2015-10-01,2020-04-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Gomez-Gonzalez et al. (2018)","Price to Rent",1989-07-01,1990-10-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Gomez-Gonzalez et al. (2018)","Price to Rent",2006-07-01,NA,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Gomez-Gonzalez et al. (2018)","Price to Rent",2009-07-01,2015-04-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Pavlidis et al. (2016)","Price to Income",1989-10-01,1991-07-01,"No",NA
1983,"Q4","Germany",169.126972753271,1983-10-01,142.76356881982,"Pavlidis et al. (2016)","Price to Income",2001-01-01,2012-10-01,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Bago et al. (2021)","Price to Rent",1977-10-01,1978-10-01,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Bago et al. (2021)","Price to Rent",1986-10-01,1992-01-01,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Bago et al. (2021)","Price to Rent",2002-01-01,2008-07-01,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Bago et al. (2021)","Price to Rent",2011-10-01,NA,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Bago et al. (2021)","Price to Rent",2018-10-01,2020-04-01,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Engsted et al. (2014)","Price to Rent",2002-04-01,2006-04-01,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Gomez-Gonzalez et al. (2018)","Price to Rent",1986-07-01,1988-01-01,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Gomez-Gonzalez et al. (2018)","Price to Rent",1991-10-01,1993-10-01,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Gomez-Gonzalez et al. (2018)","Price to Rent",2000-10-01,2009-07-01,"No",NA
1983,"Q4","Spain",62.2745244799946,1983-10-01,47.4584948920615,"Pavlidis et al. (2016)","Price to Income",2002-01-01,2005-04-01,"No",NA
1983,"Q4","United Kingdom",56.8488110728059,1983-10-01,56.8559065187494,"Bago et al. (2021)","Price to Rent",1988-04-01,1989-07-01,"No",NA
1983,"Q4","United Kingdom",56.8488110728059,1983-10-01,56.8559065187494,"Bago et al. (2021)","Price to Rent",1999-07-01,2008-04-01,"No",NA
1983,"Q4","United Kingdom",56.8488110728059,1983-10-01,56.8559065187494,"Bago et al. (2021)","Price to Rent",2016-07-01,NA,"No",NA
1983,"Q4","United Kingdom",56.8488110728059,1983-10-01,56.8559065187494,"Engsted et al. (2014)","Price to Rent",2001-04-01,2004-10-01,"No",NA
1983,"Q4","United Kingdom",56.8488110728059,1983-10-01,56.8559065187494,"Gomez-Gonzalez et al. (2018)","Price to Rent",1988-01-01,1989-04-01,"No",NA
1983,"Q4","United Kingdom",56.8488110728059,1983-10-01,56.8559065187494,"Gomez-Gonzalez et al. (2018)","Price to Rent",1999-04-01,2000-07-01,"No",NA
1983,"Q4","United Kingdom",56.8488110728059,1983-10-01,56.8559065187494,"Pavlidis et al. (2016)","Price to Income",2002-04-01,2008-04-01,"No",NA
1983,"Q4","United States",90.0124906362855,1983-10-01,90.2718884613678,"Engsted et al. (2014)","Price to Rent",1999-07-01,1999-10-01,"No",NA
1983,"Q4","United States",90.0124906362855,1983-10-01,90.2718884613678,"Engsted et al. (2014)","Price to Rent",2000-04-01,2006-07-01,"No",NA
1983,"Q4","United States",90.0124906362855,1983-10-01,90.2718884613678,"Gomez-Gonzalez et al. (2018)","Price to Rent",1981-01-01,1982-10-01,"No",NA
1983,"Q4","United States",90.0124906362855,1983-10-01,90.2718884613678,"Gomez-Gonzalez et al. (2018)","Price to Rent",1998-04-01,2007-01-01,"No",NA
1983,"Q4","United States",90.0124906362855,1983-10-01,90.2718884613678,"Pavlidis et al. (2016)","Price to Income",2003-10-01,2007-01-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Bago et al. (2021)","Price to Rent",1980-04-01,1981-01-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Bago et al. (2021)","Price to Rent",1990-01-01,1990-10-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Bago et al. (2021)","Price to Rent",1994-07-01,1997-07-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Bago et al. (2021)","Price to Rent",2001-04-01,2009-01-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Bago et al. (2021)","Price to Rent",2010-07-01,2012-04-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Bago et al. (2021)","Price to Rent",2019-10-01,2020-04-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Engsted et al. (2014)","Price to Rent",2003-01-01,2006-07-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Gomez-Gonzalez et al. (2018)","Price to Rent",1986-07-01,1988-07-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Gomez-Gonzalez et al. (2018)","Price to Rent",1998-10-01,2001-10-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Gomez-Gonzalez et al. (2018)","Price to Rent",2003-01-01,2006-04-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Gomez-Gonzalez et al. (2018)","Price to Rent",2008-01-01,2009-07-01,"No",NA
1984,"Q1","France",66.2630401989327,1984-01-01,67.5156301274847,"Pavlidis et al. (2016)","Price to Income",2003-01-01,2006-07-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Bago et al. (2021)","Price to Rent",1980-07-01,1981-07-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Bago et al. (2021)","Price to Rent",1985-01-01,1986-01-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Bago et al. (2021)","Price to Rent",1986-10-01,1987-04-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Bago et al. (2021)","Price to Rent",1996-10-01,2000-04-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Bago et al. (2021)","Price to Rent",2001-10-01,2003-01-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Bago et al. (2021)","Price to Rent",2004-04-01,2004-10-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Bago et al. (2021)","Price to Rent",2015-10-01,2020-04-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Gomez-Gonzalez et al. (2018)","Price to Rent",1989-07-01,1990-10-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Gomez-Gonzalez et al. (2018)","Price to Rent",2006-07-01,NA,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Gomez-Gonzalez et al. (2018)","Price to Rent",2009-07-01,2015-04-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Pavlidis et al. (2016)","Price to Income",1989-10-01,1991-07-01,"No",NA
1984,"Q1","Germany",165.496686869599,1984-01-01,140.369881713962,"Pavlidis et al. (2016)","Price to Income",2001-01-01,2012-10-01,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Bago et al. (2021)","Price to Rent",1977-10-01,1978-10-01,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Bago et al. (2021)","Price to Rent",1986-10-01,1992-01-01,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Bago et al. (2021)","Price to Rent",2002-01-01,2008-07-01,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Bago et al. (2021)","Price to Rent",2011-10-01,NA,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Bago et al. (2021)","Price to Rent",2018-10-01,2020-04-01,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Engsted et al. (2014)","Price to Rent",2002-04-01,2006-04-01,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Gomez-Gonzalez et al. (2018)","Price to Rent",1986-07-01,1988-01-01,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Gomez-Gonzalez et al. (2018)","Price to Rent",1991-10-01,1993-10-01,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Gomez-Gonzalez et al. (2018)","Price to Rent",2000-10-01,2009-07-01,"No",NA
1984,"Q1","Spain",66.6530958560031,1984-01-01,47.1828314388975,"Pavlidis et al. (2016)","Price to Income",2002-01-01,2005-04-01,"No",NA
1984,"Q1","United Kingdom",56.5055493866534,1984-01-01,56.7850059801532,"Bago et al. (2021)","Price to Rent",1988-04-01,1989-07-01,"No",NA
1984,"Q1","United Kingdom",56.5055493866534,1984-01-01,56.7850059801532,"Bago et al. (2021)","Price to Rent",1999-07-01,2008-04-01,"No",NA
1984,"Q1","United Kingdom",56.5055493866534,1984-01-01,56.7850059801532,"Bago et al. (2021)","Price to Rent",2016-07-01,NA,"No",NA
1984,"Q1","United Kingdom",56.5055493866534,1984-01-01,56.7850059801532,"Engsted et al. (2014)","Price to Rent",2001-04-01,2004-10-01,"No",NA
1984,"Q1","United Kingdom",56.5055493866534,1984-01-01,56.7850059801532,"Gomez-Gonzalez et al. (2018)","Price to Rent",1988-01-01,1989-04-01,"No",NA
1984,"Q1","United Kingdom",56.5055493866534,1984-01-01,56.7850059801532,"Gomez-Gonzalez et al. (2018)","Price to Rent",1999-04-01,2000-07-01,"No",NA
1984,"Q1","United Kingdom",56.5055493866534,1984-01-01,56.7850059801532,"Pavlidis et al. (2016)","Price to Income",2002-04-01,2008-04-01,"No",NA
1984,"Q1","United States",89.1321650412863,1984-01-01,90.3236085121838,"Engsted et al. (2014)","Price to Rent",1999-07-01,1999-10-01,"No",NA
1984,"Q1","United States",89.1321650412863,1984-01-01,90.3236085121838,"Engsted et al. (2014)","Price to Rent",2000-04-01,2006-07-01,"No",NA
1984,"Q1","United States",89.1321650412863,1984-01-01,90.3236085121838,"Gomez-Gonzalez et al. (2018)","Price to Rent",1981-01-01,1982-10-01,"No",NA
1984,"Q1","United States",89.1321650412863,1984-01-01,90.3236085121838,"Gomez-Gonzalez et al. (2018)","Price to Rent",1998-04-01,2007-01-01,"No",NA
1984,"Q1","United States",89.1321650412863,1984-01-01,90.3236085121838,"Pavlidis et al. (2016)","Price to Income",2003-10-01,2007-01-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Bago et al. (2021)","Price to Rent",1980-04-01,1981-01-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Bago et al. (2021)","Price to Rent",1990-01-01,1990-10-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Bago et al. (2021)","Price to Rent",1994-07-01,1997-07-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Bago et al. (2021)","Price to Rent",2001-04-01,2009-01-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Bago et al. (2021)","Price to Rent",2010-07-01,2012-04-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Bago et al. (2021)","Price to Rent",2019-10-01,2020-04-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Engsted et al. (2014)","Price to Rent",2003-01-01,2006-07-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Gomez-Gonzalez et al. (2018)","Price to Rent",1986-07-01,1988-07-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Gomez-Gonzalez et al. (2018)","Price to Rent",1998-10-01,2001-10-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Gomez-Gonzalez et al. (2018)","Price to Rent",2003-01-01,2006-04-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Gomez-Gonzalez et al. (2018)","Price to Rent",2008-01-01,2009-07-01,"No",NA
1984,"Q2","France",66.4236408361468,1984-04-01,66.833902213868,"Pavlidis et al. (2016)","Price to Income",2003-01-01,2006-07-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Bago et al. (2021)","Price to Rent",1980-07-01,1981-07-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Bago et al. (2021)","Price to Rent",1985-01-01,1986-01-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Bago et al. (2021)","Price to Rent",1986-10-01,1987-04-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Bago et al. (2021)","Price to Rent",1996-10-01,2000-04-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Bago et al. (2021)","Price to Rent",2001-10-01,2003-01-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Bago et al. (2021)","Price to Rent",2004-04-01,2004-10-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Bago et al. (2021)","Price to Rent",2015-10-01,2020-04-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Gomez-Gonzalez et al. (2018)","Price to Rent",1989-07-01,1990-10-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Gomez-Gonzalez et al. (2018)","Price to Rent",2006-07-01,NA,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Gomez-Gonzalez et al. (2018)","Price to Rent",2009-07-01,2015-04-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Pavlidis et al. (2016)","Price to Income",1989-10-01,1991-07-01,"No",NA
1984,"Q2","Germany",162.416057755537,1984-04-01,138.149820162859,"Pavlidis et al. (2016)","Price to Income",2001-01-01,2012-10-01,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Bago et al. (2021)","Price to Rent",1977-10-01,1978-10-01,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Bago et al. (2021)","Price to Rent",1986-10-01,1992-01-01,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Bago et al. (2021)","Price to Rent",2002-01-01,2008-07-01,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Bago et al. (2021)","Price to Rent",2011-10-01,NA,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Bago et al. (2021)","Price to Rent",2018-10-01,2020-04-01,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Engsted et al. (2014)","Price to Rent",2002-04-01,2006-04-01,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Gomez-Gonzalez et al. (2018)","Price to Rent",1986-07-01,1988-01-01,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Gomez-Gonzalez et al. (2018)","Price to Rent",1991-10-01,1993-10-01,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Gomez-Gonzalez et al. (2018)","Price to Rent",2000-10-01,2009-07-01,"No",NA
1984,"Q2","Spain",68.0339253551018,1984-04-01,47.2394136821458,"Pavlidis et al. (2016)","Price to Income",2002-01-01,2005-04-01,"No",NA
1984,"Q2","United Kingdom",57.6987461850747,1984-04-01,58.4818610234216,"Bago et al. (2021)","Price to Rent",1988-04-01,1989-07-01,"No",NA
